,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,Major College,Subject College,Withdrew No MT,Dropped no MT,Dropped no Fin,Final Grade Number,Mid Term Grade Number
4128,4128,Registered,ARCH,16841,KC,A-,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,3.7,4.0
4129,4129,Registered,ARCH,16841,KC,A-,F,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,3.7,0.0
4130,4130,Registered,ARCH,16841,KC,B,C+,ARCH,OTH,Fall 2025,JR,ARCH 16841,Other,CAED,False,False,False,3.0,2.3
4131,4131,Registered,ARCH,16841,KC,D,B-,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,1.0,2.7
4132,4132,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4133,4133,Registered,ARCH,16841,KC,S,S,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4134,4134,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4135,4135,Registered,ARCH,16841,KC,B-,A-,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,2.7,3.7
4136,4136,Registered,ARCH,16841,KC,A-,B-,ARCH,OTH,Fall 2025,SR,ARCH 16841,Other,CAED,False,False,False,3.7,2.7
4137,4137,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4138,4138,Registered,ARCH,16841,KC,A,B-,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,2.7
4139,4139,Registered,ARCH,16841,KC,B,B+,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,3.0,3.3
4140,4140,Std Dropped,ARCH,16841,KC,DR,DR,ARCH,FM,Fall 2025,JR,ARCH 16841,CotA,CAED,False,True,True,,
4141,4141,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4142,4142,Registered,ARCH,16841,KC,B,C+,ARCH,COMA,Fall 2025,SO,ARCH 16841,CAED,CAED,False,False,False,3.0,2.3
4143,4143,Registered,ARCH,16841,KC,C+,D,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,2.3,1.0
4144,4144,Registered,ARCH,16841,KC,A-,A,ARCH,COMA,Fall 2025,JR,ARCH 16841,CAED,CAED,False,False,False,3.7,4.0
4145,4145,Registered,ARCH,16841,KC,C,D,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,2.0,1.0
4146,4146,Registered,ARCH,16841,KC,B,C+,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,3.0,2.3
4147,4147,Registered,ARCH,16841,KC,A-,A,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,3.7,4.0
4148,4148,Registered,ARCH,16841,KC,B,B-,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,3.0,2.7
4149,4149,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4150,4150,Registered,ARCH,16841,KC,B+,,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,3.3,
4151,4151,Registered,ARCH,16841,KC,A,,ARCH,FM,Fall 2025,FR,ARCH 16841,CotA,CAED,False,False,False,4.0,
4152,4152,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4153,4153,Stopped Attending - Failed,ARCH,16841,KC,W,C,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,0.0,2.0
4154,4154,Registered,ARCH,16841,KC,D+,C,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,1.3,2.0
4155,4155,Registered,ARCH,16841,KC,A-,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,3.7,4.0
4156,4156,Registered,ARCH,16841,KC,A-,B-,ARCH,COMA,Fall 2025,FR,ARCH 16841,CAED,CAED,False,False,False,3.7,2.7
4157,4157,Registered,ARCH,16841,KC,C,C+,ARCH,OTH,Fall 2025,JR,ARCH 16841,Other,CAED,False,False,False,2.0,2.3
4158,4158,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4159,4159,Registered,ARCH,16841,KC,D+,C+,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,1.3,2.3
4160,4160,Registered,ARCH,16841,KC,A-,C,ARCH,OTH,Fall 2025,JR,ARCH 16841,Other,CAED,False,False,False,3.7,2.0
4161,4161,Registered,ARCH,16841,KC,A-,B+,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,3.7,3.3
4162,4162,Registered,ARCH,16841,KC,A,,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,
4163,4163,Registered,ARCH,16841,KC,A-,A,ARCH,OTH,Fall 2025,SR,ARCH 16841,Other,CAED,False,False,False,3.7,4.0
4164,4164,Registered,ARCH,16841,KC,C,C,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,2.0,2.0
4165,4165,Registered,ARCH,16841,KC,B+,B+,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,3.3,3.3
4166,4166,Registered,ARCH,16841,KC,D+,D,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,1.3,1.0
4167,4167,Registered,ARCH,16841,KC,A-,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,3.7,4.0
4168,4168,Registered,ARCH,16841,KC,A,A-,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,3.7
4169,4169,Registered,ARCH,16841,KC,A,A,ARCH,COMM,Fall 2025,JR,ARCH 16841,CCI,CAED,False,False,False,4.0,4.0
4170,4170,Registered,ARCH,16841,KC,B,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,3.0,4.0
4171,4171,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4172,4172,Registered,ARCH,16841,KC,B,C,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,3.0,2.0
4173,4173,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,JR,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4174,4174,Registered,ARCH,16841,KC,B,B,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,3.0,3.0
4175,4175,Registered,ARCH,16841,KC,A,,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,
4176,4176,Registered,ARCH,16841,KC,A,A-,ARCH,OTH,Fall 2025,JR,ARCH 16841,Other,CAED,False,False,False,4.0,3.7
4177,4177,Registered,ARCH,16841,KC,A-,B+,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,3.7,3.3
4178,4178,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4179,4179,Registered,ARCH,16841,KC,B+,,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,3.3,
4180,4180,Registered,ARCH,16841,KC,A,A-,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,4.0,3.7
4181,4181,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4182,4182,Registered,ARCH,16841,KC,F,C,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,0.0,2.0
4183,4183,Registered,ARCH,16841,KC,A-,B+,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,3.7,3.3
4184,4184,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4185,4185,Registered,ARCH,16841,KC,A-,A,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,3.7,4.0
4186,4186,Registered,ARCH,16841,KC,A-,A-,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,3.7,3.7
4187,4187,Registered,ARCH,16841,KC,B,B-,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,3.0,2.7
4188,4188,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4189,4189,Registered,ARCH,16841,KC,A-,B,ARCH,OTH,Fall 2025,SO,ARCH 16841,Other,CAED,False,False,False,3.7,3.0
4190,4190,Registered,ARCH,16841,KC,A,A,ARCH,OTH,Fall 2025,FR,ARCH 16841,Other,CAED,False,False,False,4.0,4.0
4191,4191,Registered,ARCH,16841,KC,,B+,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.3
4192,4192,Registered,ARCH,16841,KC,,D,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,1.0
4193,4193,Registered,ARCH,16841,KC,,B-,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,2.7
4194,4194,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4195,4195,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4196,4196,Registered,ARCH,16841,KC,,,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,
4197,4197,Registered,ARCH,16841,KC,,B+,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,3.3
4198,4198,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SR,ARCH 16841,Other,CAED,False,False,False,,4.0
4199,4199,Registered,ARCH,16841,KC,,D,ARCH,OTH,Spring 2026,SR,ARCH 16841,Other,CAED,False,False,False,,1.0
4200,4200,Registered,ARCH,16841,KC,,B-,ARCH,PR,Spring 2026,SO,ARCH 16841,CCI,CAED,False,False,False,,2.7
4201,4201,Registered,ARCH,16841,KC,,D,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,1.0
4202,4202,Registered,ARCH,16841,KC,,C+,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,2.3
4203,4203,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4204,4204,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4205,4205,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4206,4206,Registered,ARCH,16841,KC,,A-,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.7
4207,4207,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,3.0
4208,4208,Stopped Attending - Failed,ARCH,16841,KC,W,W,ARCH,SART,Spring 2026,SR,ARCH 16841,CotA,CAED,True,False,False,0.0,0.0
4209,4209,Registered,ARCH,16841,KC,,A,ARCH,COMA,Spring 2026,FR,ARCH 16841,CAED,CAED,False,False,False,,4.0
4210,4210,Registered,ARCH,16841,KC,,,ARCH,COMA,Spring 2026,SR,ARCH 16841,CAED,CAED,False,False,False,,
4211,4211,Registered,ARCH,16841,KC,,C,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,2.0
4212,4212,Registered,ARCH,16841,KC,,B+,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.3
4213,4213,Registered,ARCH,16841,KC,,B+,ARCH,THEA,Spring 2026,JR,ARCH 16841,CotA,CAED,False,False,False,,3.3
4214,4214,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,4.0
4215,4215,Registered,ARCH,16841,KC,,C,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,2.0
4216,4216,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,3.0
4217,4217,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4218,4218,Registered,ARCH,16841,KC,,A,ARCH,COMA,Spring 2026,FR,ARCH 16841,CAED,CAED,False,False,False,,4.0
4219,4219,Registered,ARCH,16841,KC,,,ARCH,COMA,Spring 2026,SO,ARCH 16841,CAED,CAED,False,False,False,,
4220,4220,Registered,ARCH,16841,KC,,B+,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.3
4221,4221,Registered,ARCH,16841,KC,,C+,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,2.3
4222,4222,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,4.0
4223,4223,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4224,4224,Registered,ARCH,16841,KC,,A-,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.7
4225,4225,Registered,ARCH,16841,KC,,C,ARCH,COMA,Spring 2026,FR,ARCH 16841,CAED,CAED,False,False,False,,2.0
4226,4226,Registered,ARCH,16841,KC,,A-,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,3.7
4227,4227,Registered,ARCH,16841,KC,,C,ARCH,VCD,Spring 2026,SO,ARCH 16841,CCI,CAED,False,False,False,,2.0
4228,4228,Registered,ARCH,16841,KC,,,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,
4229,4229,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4230,4230,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4231,4231,Registered,ARCH,16841,KC,,A,ARCH,EMAT,Spring 2026,SO,ARCH 16841,CCI,CAED,False,False,False,,4.0
4232,4232,Registered,ARCH,16841,KC,,B-,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,2.7
4233,4233,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,3.0
4234,4234,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,3.0
4235,4235,Registered,ARCH,16841,KC,,B+,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.3
4236,4236,Never Attended - Failed,ARCH,16841,KC,,D,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,1.0
4237,4237,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4238,4238,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.0
4239,4239,Registered,ARCH,16841,KC,,D,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,1.0
4240,4240,Registered,ARCH,16841,KC,,A,ARCH,PHOT,Spring 2026,FR,ARCH 16841,CCI,CAED,False,False,False,,4.0
4241,4241,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,3.0
4242,4242,Registered,ARCH,16841,KC,,A-,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,3.7
4243,4243,Registered,ARCH,16841,KC,,B+,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,3.3
4244,4244,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,4.0
4245,4245,Registered,ARCH,16841,KC,,F,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,0.0
4246,4246,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4247,4247,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4248,4248,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4249,4249,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4250,4250,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4251,4251,Registered,ARCH,16841,KC,,B-,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,2.7
4252,4252,Registered,ARCH,16841,KC,,F,ARCH,OTH,Spring 2026,SR,ARCH 16841,Other,CAED,False,False,False,,0.0
4253,4253,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4254,4254,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,4.0
4255,4255,Stopped Attending - Failed,ARCH,16841,KC,W,W,ARCH,COMA,Spring 2026,FR,ARCH 16841,CAED,CAED,True,False,False,0.0,0.0
4256,4256,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4257,4257,Std Dropped,ARCH,16841,KC,DR,DR,ARCH,COMA,Spring 2026,SO,ARCH 16841,CAED,CAED,False,True,True,,
4258,4258,Registered,ARCH,16841,KC,,F,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,0.0
4259,4259,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4260,4260,Registered,ARCH,16841,KC,,B-,ARCH,ARTE,Spring 2026,FR,ARCH 16841,CotA,CAED,False,False,False,,2.7
4261,4261,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SR,ARCH 16841,Other,CAED,False,False,False,,4.0
4262,4262,Stopped Attending - Failed,ARCH,16841,KC,W,A,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,0.0,4.0
4263,4263,Registered,ARCH,16841,KC,,F,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,0.0
4264,4264,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4265,4265,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4266,4266,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,3.0
4267,4267,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4268,4268,Registered,ARCH,16841,KC,,,ARCH,COMA,Spring 2026,FR,ARCH 16841,CAED,CAED,False,False,False,,
4269,4269,Registered,ARCH,16841,KC,,B+,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,3.3
4270,4270,Registered,ARCH,16841,KC,,,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,
4271,4271,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SR,ARCH 16841,Other,CAED,False,False,False,,4.0
4272,4272,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.0
4273,4273,Registered,ARCH,16841,KC,,C+,ARCH,ID,Spring 2026,FR,ARCH 16841,CAED,CAED,False,False,False,,2.3
4274,4274,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4275,4275,Registered,ARCH,16841,KC,,A-,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,3.7
4276,4276,Registered,ARCH,16841,KC,,,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,
4277,4277,Registered,ARCH,16841,KC,,A,ARCH,COMA,Spring 2026,FR,ARCH 16841,CAED,CAED,False,False,False,,4.0
4278,4278,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.0
4279,4279,Registered,ARCH,16841,KC,,,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,
4280,4280,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4281,4281,Registered,ARCH,16841,KC,,B+,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,3.3
4282,4282,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4283,4283,Registered,ARCH,16841,KC,,B-,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,2.7
4284,4284,Registered,ARCH,16841,KC,,F,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,0.0
4285,4285,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,3.0
4286,4286,Registered,ARCH,16841,KC,,C+,ARCH,DMP,Spring 2026,FR,ARCH 16841,CCI,CAED,False,False,False,,2.3
4287,4287,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4288,4288,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4289,4289,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.0
4290,4290,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4291,4291,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4292,4292,Std Dropped,ARCH,16841,KC,DR,DR,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,True,True,,
4293,4293,Registered,ARCH,16841,KC,,D,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,1.0
4294,4294,Registered,ARCH,16841,KC,,B+,ARCH,COMA,Spring 2026,FR,ARCH 16841,CAED,CAED,False,False,False,,3.3
4295,4295,Std Dropped,ARCH,16841,KC,DR,DR,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,True,True,,
4296,4296,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,3.0
4297,4297,Registered,ARCH,16841,KC,,B+,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,3.3
4298,4298,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.0
4299,4299,Registered,ARCH,16841,KC,,B,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,3.0
4300,4300,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4301,4301,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4302,4302,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,4.0
4303,4303,Registered,ARCH,16841,KC,,C,ARCH,OTH,Spring 2026,JR,ARCH 16841,Other,CAED,False,False,False,,2.0
4304,4304,Registered,ARCH,16841,KC,,B+,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,3.3
4305,4305,Registered,ARCH,16841,KC,,,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,
4306,4306,Registered,ARCH,16841,KC,,A,ARCH,FM,Spring 2026,SR,ARCH 16841,CotA,CAED,False,False,False,,4.0
4307,4307,Registered,ARCH,16841,KC,,A,ARCH,DMP,Spring 2026,SO,ARCH 16841,CCI,CAED,False,False,False,,4.0
4308,4308,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,4.0
4309,4309,Registered,ARCH,16841,KC,,B,ARCH,COMA,Spring 2026,FR,ARCH 16841,CAED,CAED,False,False,False,,3.0
4310,4310,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SO,ARCH 16841,Other,CAED,False,False,False,,4.0
4311,4311,Registered,ARCH,16841,KC,,F,ARCH,COMA,Spring 2026,SO,ARCH 16841,CAED,CAED,False,False,False,,0.0
4312,4312,Registered,ARCH,16841,KC,,A,ARCH,COMA,Spring 2026,FR,ARCH 16841,CAED,CAED,False,False,False,,4.0
4313,4313,Registered,ARCH,16841,KC,,F,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,0.0
4314,4314,Registered,ARCH,16841,KC,,A,ARCH,FD,Spring 2026,SR,ARCH 16841,CotA,CAED,False,False,False,,4.0
4315,4315,Registered,ARCH,16841,KC,,F,ARCH,OTH,Spring 2026,FR,ARCH 16841,Other,CAED,False,False,False,,0.0
4316,4316,Registered,ARCH,16841,KC,,A,ARCH,OTH,Spring 2026,SR,ARCH 16841,Other,CAED,False,False,False,,4.0
4317,4317,Registered,ARCH,16841,KC,,B+,ARCH,COMA,Spring 2026,FR,ARCH 16841,CAED,CAED,False,False,False,,3.3
