,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class
41921,RW,FDM,29298,KC,A,A,FDM,FM,202480,FR
41922,RW,FDM,29298,KC,A,A,FDM,FD,202480,FR
41923,RW,FDM,29298,KC,A,A,FDM,FD,202480,FR
41924,WW,FDM,29298,KC,W,,FDM,FD,202480,FR
41925,WW,FDM,29298,KC,W,F,FDM,FM,202480,FR
41926,RW,FDM,29298,KC,A,,FDM,FD,202480,FR
41927,WW,FDM,29298,KC,W,A-,FDM,FM,202480,FR
41928,RW,FDM,29298,KC,A,A,FDM,FM,202480,FR
41929,RW,FDM,29298,KC,S,S,FDM,FD,202480,FR
41930,RW,FDM,29298,KC,A,A,FDM,OTH,202480,FR
41931,RW,FDM,29298,KC,A,,FDM,OTH,202480,JR
41932,RW,FDM,29298,KC,A,A,FDM,FD,202480,SO
41933,RW,FDM,29298,KC,A,A,FDM,FD,202480,FR
41934,RW,FDM,29298,KC,A,B,FDM,FD,202480,FR
41935,RW,FDM,29298,KC,B,B,FDM,FD,202480,FR
41936,RW,FDM,29298,KC,A,A,FDM,FD,202480,SO
41937,RW,FDM,29298,KC,A,A,FDM,FM,202480,SR
41938,RW,FDM,29298,KC,B-,,FDM,FD,202480,FR
41939,RW,FDM,29298,KC,C+,D+,FDM,FD,202480,FR
41940,RW,FDM,29298,KC,A,B+,FDM,FM,202480,FR
41941,RW,FDM,29298,KC,A,,FDM,FM,202480,SO
41942,RW,FDM,29298,KC,B-,C-,FDM,FD,202480,JR
41943,RW,FDM,29298,KC,A,A-,FDM,FD,202480,FR
41944,RW,FDM,29298,KC,A,A,FDM,FD,202480,FR
41945,RW,FDM,29298,KC,A-,B+,FDM,SART,202480,FR
41946,RW,FDM,29298,KC,B,A,FDM,FD,202480,FR
41947,RW,FDM,29298,KC,A,A,FDM,FD,202480,FR
41948,WW,FDM,29298,KC,W,C,FDM,FD,202480,FR
41949,RW,FDM,29298,KC,A,A,FDM,FD,202480,SO
41950,RW,FDM,29298,KC,A,A,FDM,FM,202480,FR
41951,RW,FDM,29298,KC,B,,FDM,FD,202480,FR
41952,RW,FDM,29298,KC,A,A,FDM,FD,202480,JR
41953,RW,FDM,29298,KC,B-,C+,FDM,FD,202480,FR
41954,RW,FDM,29298,KC,A,A,FDM,FM,202480,JR
41955,RW,FDM,29298,KC,A,A,FDM,FM,202480,SR
41956,RW,FDM,29298,KC,A-,B+,FDM,FD,202480,FR
41957,RW,FDM,29298,KC,A-,A-,FDM,FD,202480,FR
41958,RW,FDM,29298,KC,A,A,FDM,FM,202480,FR
41959,RW,FDM,29298,KC,B+,A-,FDM,FM,202480,SO
41960,RW,FDM,29298,KC,B+,B+,FDM,OTH,202480,FR
41961,RW,FDM,29298,KC,A,,FDM,FM,202480,FR
41962,RW,FDM,29298,KC,A,A,FDM,FD,202480,SR
41963,RA,FDM,29298,KC,AU,,FDM,FM,202480,FR
41964,RW,FDM,29298,KC,C+,B-,FDM,FD,202480,FR
41965,RW,FDM,29298,KC,B+,,FDM,FD,202480,FR
41966,RW,FDM,29298,KC,D,C-,FDM,FM,202480,FR
41967,RW,FDM,29298,KC,A,A,FDM,FM,202480,FR
41968,RW,FDM,29298,KC,A,A,FDM,OTH,202480,FR
41969,RW,FDM,29298,KC,A-,A,FDM,OTH,202480,FR
41970,RW,FDM,29298,KC,B-,B-,FDM,FD,202480,FR
41971,RW,FDM,29298,KC,B,B+,FDM,FM,202480,FR
41972,RW,FDM,29298,KC,C+,F,FDM,FM,202480,FR
41973,RW,FDM,29298,KC,D,,FDM,OTH,202480,FR
41974,RW,FDM,29298,KC,A-,A-,FDM,FD,202480,FR
41975,DD,FDM,29298,KC,,,FDM,FD,202480,FR
41976,RW,FDM,29298,KC,B,C,FDM,FM,202480,FR
41977,RW,FDM,29298,KC,B,B-,FDM,FM,202480,FR
41978,RW,FDM,29298,KC,A,A,FDM,FM,202480,FR
41979,RW,FDM,29298,KC,C+,C,FDM,FD,202480,FR
41980,RW,FDM,29298,KC,A,B+,FDM,FD,202480,FR
41981,RW,FDM,29298,KC,B,B,FDM,FD,202480,FR
41982,RW,FDM,29298,KC,A-,B,FDM,FD,202480,SO
41983,WD,FDM,29298,KC,W,A-,FDM,FM,202480,FR
41984,RW,FDM,29298,KC,D+,C+,FDM,TDTP,202480,FR
41985,RW,FDM,29298,KC,A,A,FDM,FM,202480,FR
41986,RW,FDM,29298,KC,A-,A-,FDM,FM,202480,SO
41987,RW,FDM,29298,KC,A,A,FDM,FM,202480,FR
41988,RW,FDM,29298,KC,D,B,FDM,FD,202480,FR
41989,RW,FDM,29298,KC,D+,,FDM,FM,202480,SO
41990,RW,FDM,29298,KC,A,A,FDM,FM,202480,FR
41991,W8,FDM,29298,KC,,,FDM,FM,202480,FR
41992,RW,FDM,29298,KC,B,B+,FDM,FM,202480,FR
41993,RW,FDM,29298,KC,A,A,FDM,FD,202480,FR
41994,RW,FDM,29298,KC,C+,B-,FDM,FM,202480,FR
41995,RW,FDM,29298,KC,A,A,FDM,FD,202480,FR
41996,RW,FDM,29298,KC,C-,C+,FDM,FD,202510,JR
41997,RW,FDM,29298,KC,A-,A,FDM,FD,202510,FR
41998,RW,FDM,29298,KC,A-,A-,FDM,FM,202510,FR
41999,RW,FDM,29298,KC,C,C,FDM,FD,202510,SO
42000,RW,FDM,29298,KC,A,A,FDM,FD,202510,FR
42001,RW,FDM,29298,KC,B,B-,FDM,FM,202510,SO
42002,RW,FDM,29298,KC,B,A-,FDM,FD,202510,FR
42003,RW,FDM,29298,KC,C+,B-,FDM,FM,202510,SO
42004,RW,FDM,29298,KC,A,B,FDM,FM,202510,SO
42005,RW,FDM,29298,KC,B,B+,FDM,FD,202510,SO
42006,RW,FDM,29298,KC,A-,B,FDM,FM,202510,SR
42007,RW,FDM,29298,KC,B,,FDM,FD,202510,FR
42008,RW,FDM,29298,KC,C-,B,FDM,FD,202510,FR
42009,RW,FDM,29298,KC,A,A-,FDM,FM,202510,SO
42010,RW,FDM,29298,KC,B,B,FDM,FD,202510,FR
42011,RW,FDM,29298,KC,A-,,FDM,FD,202510,JR
42012,RW,FDM,29298,KC,C+,B,FDM,FM,202510,FR
42013,RW,FDM,29298,KC,A,A,FDM,FD,202510,FR
42014,RW,FDM,29298,KC,A,A,FDM,FD,202510,JR
42015,WW,FDM,29298,KC,W,,FDM,FD,202510,SO
42016,RW,FDM,29298,KC,A,A,FDM,FD,202510,JR
42017,RW,FDM,29298,KC,A-,A-,FDM,FD,202510,SO
42018,RW,FDM,29298,KC,A,,FDM,FM,202510,FR
42019,RW,FDM,29298,KC,A,A,FDM,FD,202510,SO
42020,WW,FDM,29298,KC,W,F,FDM,FD,202510,SO
42021,RW,FDM,29298,KC,A-,C+,FDM,FD,202510,FR
42022,RW,FDM,29298,KC,B+,B+,FDM,FD,202510,SO
42023,RW,FDM,29298,KC,D+,C,FDM,FD,202510,FR
42024,RW,FDM,29298,KC,B+,B+,FDM,FM,202510,FR
42025,RW,FDM,29298,KC,C,D,FDM,FM,202510,SO
42026,RW,FDM,29298,KC,B+,A,FDM,FD,202510,FR
42027,RW,FDM,29298,KC,D,C,FDM,FM,202510,FR
42028,RW,FDM,29298,KC,C+,B,FDM,FM,202510,SO
42029,RW,FDM,29298,KC,B,B,FDM,FD,202510,SO
42030,RW,FDM,29298,KC,A,A,FDM,FM,202510,JR
42031,DD,FDM,29298,KC,,,FDM,FD,202510,FR
42032,RW,FDM,29298,KC,A,B-,FDM,FD,202510,FR
42033,WW,FDM,29298,KC,W,B+,FDM,FM,202510,FR
42034,RW,FDM,29298,KC,B-,B,FDM,FM,202510,FR
42035,RW,FDM,29298,KC,A,,FDM,FM,202510,SO
42036,RW,FDM,29298,KC,C-,,FDM,FM,202510,SO
42037,RW,FDM,29298,KC,A,B,FDM,PR,202510,SO
42038,RW,FDM,29298,KC,A,A,FDM,FM,202510,JR
42039,RW,FDM,29298,KC,A,A,FDM,FM,202510,SO
42040,RW,FDM,29298,KC,B,D,FDM,FD,202510,FR
42041,RW,FDM,29298,KC,A,,FDM,FD,202510,FR
42042,RW,FDM,29298,KC,A,A,FDM,FM,202510,SO
42043,RW,FDM,29298,KC,B+,B-,FDM,FM,202510,SO
42044,RW,FDM,29298,KC,A,A,FDM,FM,202510,JR
42045,RW,FDM,29298,KC,A,A-,FDM,FM,202510,FR
42046,RW,FDM,29298,KC,D,F,FDM,FD,202510,SO
42047,RW,FDM,29298,KC,B+,A,FDM,FD,202510,FR
42048,RW,FDM,29298,KC,A,A-,FDM,FM,202510,SO
42049,RW,FDM,29298,KC,A,A,FDM,FM,202510,FR
42050,RW,FDM,29298,KC,B+,B,FDM,FM,202510,FR
42051,RW,FDM,29298,KC,A,,FDM,FD,202510,FR
42052,RW,FDM,29298,KC,A,A,FDM,FD,202510,JR
42053,RW,FDM,29298,KC,C,C-,FDM,FD,202510,FR
42054,RW,FDM,29298,KC,A,A,FDM,FD,202510,SO
42055,RW,FDM,29298,KC,A,A,FDM,FD,202510,FR
42056,RW,FDM,29298,KC,A-,B,FDM,FM,202510,SO
42057,RW,FDM,29298,KC,A-,,FDM,FD,202510,FR
42058,RW,FDM,29298,KC,A-,A,FDM,FD,202510,FR
42059,RW,FDM,29298,KC,A,A,FDM,FM,202510,JR
42060,RW,FDM,29298,KC,B-,,FDM,FM,202510,FR
42061,RW,FDM,29298,KC,C-,B-,FDM,FD,202510,SO
42062,RW,FDM,29298,KC,C-,,FDM,FM,202510,SO
42063,RW,FDM,29298,KC,B,B-,FDM,FD,202510,FR
42064,RW,FDM,29298,KC,A,,FDM,FD,202510,FR
42065,RW,FDM,29298,KC,A,A-,FDM,FD,202510,FR
42066,RW,FDM,29298,KC,A,A,FDM,FD,202510,FR
42067,RW,FDM,29298,KC,C,A,FDM,FM,202510,FR
42068,RW,FDM,29298,KC,A,B,FDM,FD,202510,JR
42069,RW,FDM,29298,KC,B,A,FDM,SART,202510,JR
42070,RW,FDM,29298,KC,B,C+,FDM,FM,202510,JR
42071,RW,FDM,29298,KC,C-,C,FDM,FM,202510,SO
42072,RW,FDM,29298,KC,B,A-,FDM,FD,202510,FR
42073,RW,FDM,29298,KC,A,B+,FDM,FM,202510,JR
42074,SF,FDM,29298,KC,SF,F,FDM,FD,202510,FR
42075,RW,FDM,29298,KC,B-,C,FDM,FM,202510,SR
42076,RW,FDM,29298,KC,A-,A,FDM,FD,202510,SO
42077,RW,FDM,29298,KC,A,A-,FDM,FD,202510,FR
42078,RW,FDM,29298,KC,A,A,FDM,FD,202510,SO
42079,RW,FDM,29298,KC,A-,A,FDM,FD,202510,SO
42080,RW,FDM,29298,KC,B,B-,FDM,FD,202510,SO
42081,RW,FDM,29298,KC,B+,B,FDM,FM,202510,SO
42082,RW,FDM,29298,KC,C,B+,FDM,FM,202510,SO
42083,RW,FDM,29298,KC,A,A,FDM,JNL,202510,SO
42084,RW,FDM,29298,KC,A,,FDM,FM,202510,FR
42085,RW,FDM,29298,KC,A,A,FDM,FD,202510,FR
42086,WW,FDM,29298,KC,W,D,FDM,FM,202510,SO
42087,RW,FDM,29298,KC,A,A,FDM,FM,202510,FR
42088,RW,FDM,29298,KC,F,,FDM,FM,202510,FR
42089,RW,FDM,29298,KC,A,,FDM,FD,202510,FR
42090,RW,FDM,29298,KC,B+,B+,FDM,FD,202510,FR
42091,RW,FDM,29298,KC,F,,FDM,FD,202510,SO
42092,DD,FDM,29298,KC,,,FDM,FD,202510,SO
42093,RW,FDM,29298,KC,A,A,FDM,FD,202510,FR
42094,RW,FDM,29298,KC,A,A-,FDM,FM,202510,JR
42095,RW,FDM,29298,KC,A,A,FDM,FM,202510,FR
42096,RW,FDM,29298,KC,A,A,FDM,FD,202510,SO
42097,RW,FDM,29298,KC,A,A,FDM,FD,202510,SO
42098,WW,FDM,29298,KC,W,F,FDM,FD,202510,FR
42099,RW,FDM,29298,KC,A,A,FDM,FM,202510,SO
42100,RW,FDM,29298,KC,A,A,FDM,FM,202510,SO
42101,RW,FDM,29298,KC,B,B,FDM,FM,202510,JR
42102,RW,FDM,29298,KC,A,A-,FDM,FD,202510,SO
42103,RW,FDM,29298,KC,A-,A-,FDM,FM,202510,FR
42104,RW,FDM,29298,KC,F,C,FDM,FD,202510,SO
42105,RW,FDM,29298,KC,A,A,FDM,FM,202510,FR
42106,SF,FDM,29298,KC,SF,F,FDM,FM,202510,SO
42107,RW,FDM,29298,KC,A-,A,FDM,FD,202510,SO
42108,RW,FDM,29298,KC,C-,C-,FDM,FM,202510,SO
42109,RW,FDM,29298,KC,A-,A-,FDM,FD,202510,FR
42110,RW,FDM,29298,KC,A,B-,FDM,FM,202510,SO
42111,RW,FDM,29298,KC,A-,A,FDM,FD,202510,FR
42112,RW,FDM,29298,KC,B+,,FDM,FM,202510,SO
42113,RW,FDM,29298,KC,A,A,FDM,FD,202510,JR
42114,RW,FDM,29298,KC,A-,B+,FDM,OTH,202510,FR
42115,RW,FDM,29298,KC,A-,B+,FDM,FM,202510,SO
42116,RW,FDM,29298,KC,A,A,FDM,FD,202510,SR
42117,RW,FDM,29298,KC,A,C,FDM,FD,202510,FR
42118,RW,FDM,29298,KC,A,A,FDM,FM,202510,SO
42119,SF,FDM,29298,KC,SF,F,FDM,FD,202510,FR
42120,RW,FDM,29298,KC,A-,B,FDM,FM,202510,SR
42121,RW,FDM,29298,KC,A,A,FDM,FD,202510,SO
42122,RW,FDM,29298,KC,C+,B,FDM,FD,202510,JR
42123,RW,FDM,29298,KC,B+,B,FDM,FD,202510,FR
42124,RW,FDM,29298,KC,A-,A,FDM,FD,202510,JR
42125,RW,FDM,29298,KC,B,C+,FDM,FD,202510,FR
42126,RW,FDM,29298,KC,A,A,FDM,FM,202510,FR
42127,RW,FDM,29298,KC,C+,D,FDM,FD,202510,FR
42128,RW,FDM,29298,KC,B+,B,FDM,FD,202510,FR
42129,RW,FDM,29298,KC,A,A,FDM,FM,202510,SO
42130,RW,FDM,29298,KC,B,B,FDM,FM,202510,JR
42131,RW,FDM,29298,KC,A,C,FDM,FD,202510,SO
42132,RW,FDM,29298,KC,C,A,FDM,FD,202510,SO
42133,SF,FDM,29298,KC,SF,F,FDM,FD,202510,SO
42134,RW,FDM,29298,KC,B+,B-,FDM,FM,202510,FR
42135,WW,FDM,29298,KC,W,B+,FDM,FM,202510,FR
42136,RW,FDM,29298,KC,C+,A,FDM,FD,202510,FR
42137,RW,FDM,29298,KC,B+,,FDM,FD,202510,SR
42138,RW,FDM,29298,KC,F,F,FDM,FD,202510,FR
42139,RW,FDM,29298,KC,A,A,FDM,FM,202580,JR
42140,RW,FDM,29298,KC,B,A,FDM,FM,202580,FR
42141,RW,FDM,29298,KC,B-,C+,FDM,FD,202580,FR
42142,RW,FDM,29298,KC,A,C,FDM,FD,202580,JR
42143,RW,FDM,29298,KC,F,B-,FDM,FD,202580,SO
42144,RW,FDM,29298,KC,C,D,FDM,FD,202580,FR
42145,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42146,RW,FDM,29298,KC,A-,A,FDM,FD,202580,FR
42147,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42148,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42149,RW,FDM,29298,KC,B,,FDM,VCD,202580,SO
42150,RW,FDM,29298,KC,A,,FDM,FD,202580,FR
42151,W8,FDM,29298,KC,,,FDM,FM,202580,SR
42152,RW,FDM,29298,KC,C,C,FDM,FM,202580,FR
42153,RW,FDM,29298,KC,A,,FDM,FD,202580,FR
42154,RW,FDM,29298,KC,B+,A-,FDM,FD,202580,FR
42155,RW,FDM,29298,KC,F,,FDM,FM,202580,SO
42156,RW,FDM,29298,KC,B-,A,FDM,FM,202580,FR
42157,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42158,RW,FDM,29298,KC,B-,C,FDM,FD,202580,FR
42159,RW,FDM,29298,KC,C+,A-,FDM,FD,202580,FR
42160,RW,FDM,29298,KC,B+,,FDM,FD,202580,SO
42161,RW,FDM,29298,KC,A,A,FDM,FM,202580,SO
42162,RW,FDM,29298,KC,B,,FDM,FD,202580,SR
42163,RW,FDM,29298,KC,B-,D,FDM,FD,202580,JR
42164,WW,FDM,29298,KC,W,,FDM,FM,202580,SO
42165,WW,FDM,29298,KC,W,C-,FDM,JNL,202580,FR
42166,W8,FDM,29298,KC,,,FDM,FD,202580,FR
42167,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42168,RW,FDM,29298,KC,C,C+,FDM,FM,202580,FR
42169,RW,FDM,29298,KC,A-,B,FDM,FM,202580,FR
42170,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42171,RW,FDM,29298,KC,A,A-,FDM,FD,202580,FR
42172,RW,FDM,29298,KC,C,B+,FDM,FM,202580,FR
42173,RW,FDM,29298,KC,B,C,FDM,FM,202580,SO
42174,RW,FDM,29298,KC,B-,A-,FDM,FD,202580,FR
42175,RW,FDM,29298,KC,B-,B,FDM,FD,202580,FR
42176,RW,FDM,29298,KC,A,B+,FDM,FD,202580,FR
42177,RW,FDM,29298,KC,B,A,FDM,FD,202580,JR
42178,RW,FDM,29298,KC,B,C+,FDM,FD,202580,FR
42179,RW,FDM,29298,KC,B-,B+,FDM,FM,202580,FR
42180,W8,FDM,29298,KC,,,FDM,FM,202580,FR
42181,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42182,RW,FDM,29298,KC,B,A-,FDM,FD,202580,JR
42183,RW,FDM,29298,KC,A,A,FDM,FM,202580,FR
42184,WW,FDM,29298,KC,W,,FDM,FD,202580,FR
42185,RW,FDM,29298,KC,A,A,FDM,FM,202580,SR
42186,RW,FDM,29298,KC,A,A-,FDM,FD,202580,FR
42187,RW,FDM,29298,KC,A,A,FDM,FD,202580,SO
42188,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42189,RW,FDM,29298,KC,A,A-,FDM,FD,202580,FR
42190,RW,FDM,29298,KC,B+,B,FDM,FM,202580,FR
42191,RW,FDM,29298,KC,F,F,FDM,FM,202580,FR
42192,RW,FDM,29298,KC,A-,B,FDM,FM,202580,SR
42193,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42194,RW,FDM,29298,KC,A,A,FDM,FD,202580,SO
42195,RW,FDM,29298,KC,A,A,FDM,FM,202580,FR
42196,RW,FDM,29298,KC,B,D+,FDM,FD,202580,FR
42197,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42198,RW,FDM,29298,KC,A-,B,FDM,FD,202580,FR
42199,RW,FDM,29298,KC,C+,C,FDM,FM,202580,SO
42200,RW,FDM,29298,KC,A,,FDM,FD,202580,FR
42201,RW,FDM,29298,KC,C-,F,FDM,FM,202580,FR
42202,RW,FDM,29298,KC,B-,C,FDM,FD,202580,SO
42203,RW,FDM,29298,KC,B+,A,FDM,FD,202580,SO
42204,RW,FDM,29298,KC,,B,FDM,FD,202580,SO
42205,RW,FDM,29298,KC,D+,C-,FDM,FM,202580,SO
42206,RW,FDM,29298,KC,B,C,FDM,FD,202580,FR
42207,WW,FDM,29298,KC,W,C-,FDM,FD,202580,FR
42208,RW,FDM,29298,KC,A-,B,FDM,FM,202580,FR
42209,RW,FDM,29298,KC,B+,B,FDM,FD,202580,SO
42210,RW,FDM,29298,KC,A-,A,FDM,FD,202580,FR
42211,RW,FDM,29298,KC,A,A,FDM,FD,202580,JR
42212,WW,FDM,29298,KC,W,F,FDM,FD,202580,FR
42213,WW,FDM,29298,KC,W,,FDM,FM,202580,SO
42214,WW,FDM,29298,KC,W,,FDM,FM,202580,FR
42215,RW,FDM,29298,KC,F,C+,FDM,FD,202580,FR
42216,WW,FDM,29298,KC,W,,FDM,FD,202580,FR
42217,RW,FDM,29298,KC,A,A,FDM,FD,202580,SO
42218,RW,FDM,29298,KC,B,B,FDM,FM,202580,FR
42219,RW,FDM,29298,KC,B-,A,FDM,FD,202580,FR
42220,RW,FDM,29298,KC,D,,FDM,FM,202580,SR
42221,RW,FDM,29298,KC,D+,B-,FDM,FD,202580,FR
42222,RW,FDM,29298,KC,B+,,FDM,FM,202580,FR
42223,RW,FDM,29298,KC,B-,B+,FDM,FD,202580,FR
42224,RW,FDM,29298,KC,A,,FDM,FD,202580,FR
42225,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42226,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42227,RW,FDM,29298,KC,A-,A,FDM,FD,202580,SO
42228,DD,FDM,29298,KC,,NF,FDM,FM,202580,FR
42229,RW,FDM,29298,KC,A-,B+,FDM,FM,202580,FR
42230,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42231,RW,FDM,29298,KC,B,C,FDM,FD,202580,SO
42232,RW,FDM,29298,KC,B,A-,FDM,FD,202580,SO
42233,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42234,RW,FDM,29298,KC,B+,A-,FDM,FD,202580,FR
42235,RW,FDM,29298,KC,A-,C-,FDM,FM,202580,FR
42236,RW,FDM,29298,KC,A,A,FDM,FD,202580,FR
42237,RW,FDM,29298,KC,F,A,FDM,FD,202580,FR
42238,RW,FDM,29298,KC,A,A,FDM,FM,202580,SO
42239,RW,FDM,29298,KC,A,A,FDM,FM,202580,FR
42240,RW,FDM,29298,KC,A-,A,FDM,FD,202580,FR
42241,RW,FDM,29298,KC,A,A,FDM,FM,202580,FR
42242,RW,FDM,29298,KC,A-,B-,FDM,FM,202580,FR
42243,RW,FDM,29298,KC,A,A,FDM,OTH,202580,SO
42244,RW,FDM,29298,KC,B+,C+,FDM,FD,202580,SO
42245,RW,FDM,29298,KC,B,C,FDM,FD,202580,FR
42246,RW,FDM,29298,KC,F,F,FDM,FD,202580,FR
